File,Song,Artist,Album,Year,Category,Start Date,End Date,Upload Date,Column J,Column K,Duration,Column M,Column N
DA00ZC,Getting Too Big For Your Britches          ,The Staple Singers               ,City In the Sky                   ,1996,FUS,00/00/00,99/99/99,05/04/23,0,,04:30.0,0,0
DA00ZD,Oh La De Da                                ,The Staple Singers               ,City In the Sky                   ,1996,FUS,00/00/00,99/99/99,05/04/23,0,,04:49.0,0,0
DA00ZE,I'll Take You There (Live)                 ,The Staple Singers               ,City In the Sky                   ,1996,FUS,00/00/00,99/99/99,05/04/23,0,,05:11.0,0,0
DA00ZF,I Like The Things About You                ,The Staple Singers               ,City In the Sky                   ,1996,FUS,00/00/00,99/99/99,05/04/23,2,,06:08.0,0,0
DA00ZG,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 9:11:26 A,,FUS,00/00/00,99/99/99,05/04/23,0,,02:21.0,0,0
DA00ZH,You Got To Feed The Fire                   ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:13.0,0,0
DA00ZI,Do I Need You                              ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:24.0,0,0
DA00ZJ,Run Run Run                                ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:28.0,0,0
DA00ZK,(You Keep Me) Hanging On                   ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,4,,02:34.0,0,0
DA00ZL,I'm Gonna Tear Your Playhouse Down         ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA00ZM,A Love Vibration                           ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:40.0,0,0
DA00ZN,One Way Street                             ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,14,,02:43.0,0,0
DA00ZO,If We Can't Trust Each Other               ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:44.0,0,0
DA00ZP,Until You Came Into My Life                ,Ann Peebles                      ,I Can't Stand The Rain            ,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:01.0,0,0
DA00ZQ,Didn't Know Love Was So Good               ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,03:42.0,0,0
DA00ZR,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 12:53:01 ,,FUS,00/00/00,99/99/99,05/04/23,1,,01:17.0,0,0
DA00ZS,Life's Mood                                ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA00ZT,The Night Before                           ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,04:29.0,0,0
DA00ZU,Fragile                                    ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,2,,06:27.0,0,0
DA00ZV,Soul Fiddle                                ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,06:28.0,0,0
DA00ZW,Summer In The City                         ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,06:39.0,0,0
DA00ZX,Branded                                    ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,06:39.0,0,0
DA00ZY,Funky Junky                                ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,06:50.0,0,0
DA00ZZ,Thanks To The Fool                         ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,07:31.0,0,0
DA0100,Hyperbolicsyllabicsesquedalymistic         ,Isaac Hayes                      ,Isssc Hayes Branded / Raw & Refine,,FUS,00/00/00,99/99/99,05/04/23,1,,11:58.0,0,0
DA0101,Mr. Pitiful                                ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:35.0,0,0
DA0102,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 2:48:01 P,,FUS,00/00/00,99/99/99,05/04/23,0,,02:05.0,0,0
DA0103,Pain In My Heart                           ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:19.0,0,0
DA0104,That's How Strong My Love Is               ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:17.0,0,0
DA0105,These Arms Of Mine                         ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:25.0,0,0
DA0106,Security                                   ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:30.0,0,0
DA0107,Glory Of Love                              ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:42.0,0,0
DA0108,I've Been Loving You Too Long              ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:47.0,0,0
DA0109,Satisfaction                               ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:50.0,0,0
DA010A,My Lover's Prayer                          ,Otis Redding                     ,I've Been Loving You Too Long     ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,03:05.0,0,0
DA010B,As The Years Go Passing By                 ,Joe Lee Carter                   ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:47.0,0,0
DA010C,"Hello, How Have You Been                   ",Willie Clayton                   ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:17.0,0,0
DA010D,I Can't Stand The Rain                     ,Ann Peebles                      ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:21.0,0,0
DA010E,That Driving Beat                          ,Willie Mitchell & Don Bryant     ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:02.0,0,0
DA010F,Soul Serenade                              ,Willie Mitchell                  ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:11.0,0,0
DA010G,Slip Away                                  ,Don Bryant                       ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:31.0,0,0
DA010H,Trying To Live My Life Without You         ,Veniece                          ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA010I,I'm Gonna Tear Your Playhouse Down         ,Ann Peebles                      ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA010J,When Something Is Wrong With My Baby       ,Charlie Rich                     ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:41.0,0,0
DA010K,You've Got My Mind Messed Up               ,Quiet Elegance                   ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA010L,"Aretha, Sing One For Me                    ",George Jackson                   ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:50.0,0,0
DA010M,Take Me To The River                       ,Syl Johnson                      ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,02:56.0,0,0
DA010N,"Precious, Precious                         ",Otis Clay                        ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,03:05.0,0,0
DA010O,Rhymes                                     ,O.V. Wright                      ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,03:14.0,0,0
DA010P,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 7:50:00 A,,FUS,00/00/00,99/99/99,05/04/23,1,,03:42.0,0,0
DA010Q,How Can You Mend A Broken Heart            ,Al Green                         ,Soul From The Cities : Volume 3   ,1999,FUS,00/00/00,99/99/99,05/04/23,0,,06:10.0,0,0
DA010R,"If It Ain't One Thing, It's Another        ",Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:37.0,0,0
DA010S,Two Little Fishes and Five Loaves of Bread ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,01:40.0,0,0
DA010T,Only Jesus (Message to the World)          ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:36.0,0,0
DA010U,"Go, Get the Water                          ",Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:42.0,0,0
DA010V,Further on up the Road                     ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:51.0,0,0
DA010W,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 8:25:16 A,,FUS,00/00/00,99/99/99,05/04/23,0,,03:06.0,0,0
DA010X,I John Saw                                 ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA010Y,Sometimes I Feel Like a Motherless Child   ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:53.0,0,0
DA010Z,Singing Won't Be in Vain                   ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:02.0,0,0
DA0110,Jesus Traveled (Story of Jesus)            ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:01.0,0,0
DA0111,Walking with Jesus                         ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:00.0,0,0
DA0112,The Lord Loves Me                          ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:05.0,0,0
DA0113,Talking About a Child That Do Love Jesus   ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:03.0,0,0
DA0114,I Believe in God                           ,Spirit Of Memphis Quartet        ,Traveling On                      ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:19.0,0,0
DA0115,A Sinner's Plea (Featuring Rev. E. L. Whita,The Jubilee Hummingbirds         ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:18.0,0,0
DA0116,Do What The Lord Say Do                    ,Golden Five                      ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,01:55.0,0,0
DA0117,Here I Am (feat.Otis Phillips)             ,The Memphis Spiritual Four       ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,01:45.0,0,0
DA0118,My Last Song                               ,"Barnes Singers Of Earle, AR      ",The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,02:08.0,0,0
DA0119,Plant Love (Featuring James Foster)        ,The Foster Brothers              ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,01:51.0,0,0
DA011A,Walking Through The City                   ,E.L. Burtis                      ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,01:42.0,0,0
DA011B,This Joy I Have                            ,Sister Carrie Daniel             ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,01:46.0,0,0
DA011C,Nobody's Fault But Mine                    ,The Original Golden Stars        ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,01:57.0,0,0
DA011D,Jesus Is Calling Me (feat.Willie James John,The Gospel Stars                 ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:15.0,0,0
DA011E,I've Got The Love Of Jesus (Featuring Leon ,Rev. Leon Hamner & The Holy City ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:29.0,0,0
DA011F,Why Am I Treated So Bad (Featuring Julius S,Spiritual Harmonizers Of Senatobi,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,9,,02:34.0,0,0
DA011G,I Made It Over (Featuring Willie Ligon)    ,Spiritual QC's                   ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:44.0,0,0
DA011H,Don't Give Up (Featuring Bennet Dean)      ,O'Neal And The Dean Brothers     ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,02:45.0,0,0
DA011I,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 2:25:35 P,,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA011J,When The World's On Fire (Featuring Harvey ,The Canton Spirituals            ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:56.0,0,0
DA011K,If I Could Not Say A Word                  ,Joe Townsend                     ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:57.0,0,0
DA011L,God's Word Will Never Pass Away (Featuring ,George Shields & His Gospel Singe,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:06.0,0,0
DA011M,The ABC's (Featuring Cleathah Dean Jr.)    ,O'Neal And The Dean Brothers     ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA011N,Praise His Name (Featuring Cleophas Mabone),"Dixie Wonders Of Memphis, TN     ",The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,03:13.0,0,0
DA011O,The Lord Will Make A Way (Featuring Leroy S,Fantastic Gospel Travelers       ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,03:15.0,0,0
DA011P,Don't Blame It On The Children (Featuring G,Genessee Gospel Travelrs         ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,03:17.0,0,0
DA011Q,What Ever You Do - Do Good (Featuring Bobby,"Soul Superiors Of Detroit, MI    ",The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,1,,03:25.0,0,0
DA011R,When Jesus Comes                           ,Elgie Brown                      ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:49.0,0,0
DA011S,Get Right With Jesus (Featuring R.J. Banks),The Mighty Blytheville Aires     ,The Soul Of Designer Records - Sam,2014,FUS,00/00/00,99/99/99,05/04/23,0,,04:03.0,0,0
DA011T,Buster Browne                              ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,01:58.0,0,0
DA011U,"Ooh, Baby, You Turn Me On                  ",Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:00.0,0,0
DA011V,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 8:37:46 A,,FUS,00/00/00,99/99/99,05/04/23,0,,02:03.0,0,0
DA011W,Louie Louie                                ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:02.0,0,0
DA011X,At The Woodchoppers Ball                   ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:06.0,0,0
DA011Y,Mercy                                      ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:06.0,0,0
DA011Z,Papa's Got A Brand New Bag                 ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:06.0,0,0
DA0120,The Champion Pt.1                          ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:11.0,0,0
DA0121,Soul Serenade                              ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:10.0,0,0
DA0122,Everything Is Gonna Be Alright             ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:18.0,0,0
DA0123,Bad Eye                                    ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,9,,02:21.0,0,0
DA0124,30-60-90                                   ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:21.0,0,0
DA0125,Who's Making Love                          ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:25.0,0,0
DA0126,20-75                                      ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA0127,Sunshine Of Your Love                      ,Willie Mitchell                  ,The Hi Masters                    ,,FUS,00/00/00,99/99/99,05/04/23,0,,02:39.0,0,0
DA0128,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 2:41:47 P,,FUS,00/00/00,99/99/99,05/04/23,0,,02:24.0,0,0
DA0129,(Sittin' On) The Dock Of The Bay           ,Otis Redding                     ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,8,,02:33.0,0,0
DA012A,I Forgot To Be Your Lover                  ,William Bell                     ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,02:35.0,0,0
DA012B,Mr. Big Stuff                              ,Jean Knight                      ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,02:39.0,0,0
DA012C,Who's Making Love                          ,Johnnie Taylor                   ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,02:41.0,0,0
DA012D,B-A-B-Y                                    ,Carla Thomas                     ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA012E,So I Can Love You                          ,The Emotions                     ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA012F,Green Onions                               ,Booker T. & The MG's             ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,2,,02:44.0,0,0
DA012G,Knock On Wood                              ,Eddie Floyd                      ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,02:58.0,0,0
DA012H,"(Do The) Push And Pull, Part 1             ",Rufus Thomas                     ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,5,,03:13.0,0,0
DA012I,I've Been Lonely For So Long               ,Frederick Knight                 ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,03:11.0,0,0
DA012J,Cheaper To Keep Her                        ,Johnnie Taylor                   ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,03:16.0,0,0
DA012K,Starting All Over Again                    ,Mel & Tim                        ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,03:15.0,0,0
DA012L,I'll Be The Other Woman                    ,The Soul Children                ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,22,,03:27.0,0,0
DA012M,Woman To Woman                             ,Shirley Brown                    ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,03:47.0,0,0
DA012N,That's What Love Will Make You Do          ,Little Milton                    ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,03:48.0,0,0
DA012O,Theme From Shaft                           ,Isaac Hayes                      ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,04:29.0,0,0
DA012P,I'll Take You There                        ,The Staple Singers               ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,04:16.0,0,0
DA012Q,Respect Yourself                           ,The Staple Singers               ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,04:45.0,0,0
DA012R,In The Rain                                ,The Dramatics                    ,Top Of The Stax: Twenty Greatest H,2006,FUS,00/00/00,99/99/99,05/04/23,0,,05:00.0,0,0
DA012S,Don't Wonder About Him                     ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,01:10.0,0,0
DA012T,Chilly Jordan                              ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,01:27.0,0,0
DA012U,Jesus Gave Me Water                        ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,00:57.0,0,0
DA012V,Had My Chance                              ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:00.0,0,0
DA012W,Jesus Died on Calvary                      ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,1,,02:16.0,0,0
DA012X,My Time Will Come                          ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,01:08.0,0,0
DA012Y,Jesus Walk With Me                         ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:36.0,0,0
DA012Z,There Will Be a Fire One Day               ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:01.0,0,0
DA0130,Shake My Mother's Hand                     ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:12.0,0,0
DA0131,Track 1                                    ,Unknown artist                   ,Unknown album (10/3/2020 2:08:15 P,,FUS,00/00/00,99/99/99,05/04/23,1,,02:20.0,0,0
DA0132,Sweet Home                                 ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:27.0,0,0
DA0133,Oh Lord Hear My Voice                      ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:45.0,0,0
DA0134,Leave That Liar Alone                      ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:46.0,0,0
DA0135,Living Testimony                           ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,02:52.0,0,0
DA0136,Old Ship of Zion                           ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,03:03.0,0,0
DA0137,Make Me Real                               ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,03:57.0,0,0
DA0138,He Didn't Have to Wake Me                  ,The Walker Family                ,Panola County Spirit              ,2019,FUS,00/00/00,99/99/99,05/04/23,0,,04:17.0,0,0
DA0139,HEAVEN (Radio Edit)                        ,BIRD WILLIAMS                    ,                                  ,2018,FUS,00/00/00,99/99/99,05/04/23,0,,04:32.0,0,0
DA0140,Outta My Mind                              ,Dottie                           ,                                  ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,02:30.0,0,0
DA013A,Up and Down Clean_1A                       ,Talibah Safiya                   ,                                  ,2020,FUS,00/00/00,99/99/99,05/04/23,0,,03:48.0,0,0
DA013B,Could I Be The One                         ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,04:02.0,0,0
DA013C,I Gotta Be More                            ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:39.0,0,0
DA013D,L-O-V-E (Love)                             ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:01.0,0,0
DA013E,Oh Me Oh My (Dreams In My Arms)            ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:42.0,0,0
DA013F,There Is Love                              ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:58.0,0,0
DA013G,I Wish You Were Here                       ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:13.0,0,0
DA013H,Rhymes                                     ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:28.0,0,0
DA013I,Love Ritual                                ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,04:15.0,0,0
DA013J,The Love Sermon                            ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,06:30.0,0,0
DA013K,I Didn't Know                              ,Al Green                         ,Is Love                           ,1975,FUS,00/00/00,99/99/99,05/04/23,0,,07:39.0,0,0
DA013L,Can't Hide The Hurt                        ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,02:44.0,0,0
DA013M,How Do I Get There?                        ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,03:38.0,0,0
DA013N,One Ain't Enough                           ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA013O,What Kind Of Love                          ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA013P,I Got To Know                              ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,02:59.0,0,0
DA013Q,Something About You                        ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,03:28.0,0,0
DA013R,It Was Jealousy                            ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,04:01.0,0,0
DA013S,First You Cry                              ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,04:20.0,0,0
DA013T,A Nickel And A Nail                        ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,04:38.0,0,0
DA013U,Don't Give Up On Love                      ,Don Bryant                       ,Don't Give Up On Love             ,2017,FUS,00/00/00,99/99/99,05/04/23,0,,04:56.0,0,0
DA013V,Always                                     ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:13.0,0,0
DA013W,"Glory, Glory                               ",Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,02:40.0,0,0
DA013X,Let It Shine                               ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA013Y,Soon As I Get Home                         ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:20.0,0,0
DA013Z,There's No Way                             ,Al Green                         ,Full Of Fire                      ,2014,FUS,00/00/00,99/99/99,05/04/23,0,,03:23.0,0,0
